Prevalence Sequence ID,CARD Short Name,species_count
283904,AAC(6')-Ib-cr5,1
283903,Hinf_PBP3_BLA,1
283931,Hinf_PBP3_BLA,1
283901,adeF,1
283900,tet(59),1
283899,CRP,1
283898,VEB-13,1
283897,ANT(2'')-Ia,1
283896,sul1,1
283895,Ecol_EFTu_PLV,1
283894,tet(59),1
283893,Ecol_EFTu_PLV,1
283902,Ecol_EFTu_PLV,1
283930,Ecol_EFTu_PLV,1
283929,adeF,1
283928,qacJ,1
283927,tet(59),1
283926,adeF,1
283925,Ecol_EFTu_PLV,1
283924,Hinf_PBP3_BLA,1
283923,tet(59),1
283922,adeF,1
283911,Ecol_EFTu_PLV,1
283920,Ecol_EFTu_PLV,1
283919,VEB-1b,1
283918,ANT(2'')-Ia,1
283917,VEB-1,1
283916,sul1,1
283915,OXA-827,1
283914,CMY-59,1
283913,CMY-138,1
283912,Ecol_EFTu_PLV,1
283921,tet(D),1
285578,Hpyl_pbp2_AMX,1
285577,Hpyl_rdxA_MTZ,1
285576,hp1181,1
285575,Hpyl_23S_CLR,1
285574,Hpyl_pbp1_AMX,1
285573,Hpyl_rpoB_RIF,1
285572,Hpyl_pbp2_AMX,1
285571,hp1181,1
284749,Hpyl_23S_CLR,1
285569,Hpyl_fxrA_MTZ,1
285568,Hpyl_pbp2_AMX,1
285567,Hpyl_pbp1_AMX,1
285566,Hpyl_rpoB_RIF,1
285565,hp1181,1
285564,Hpyl_rdxA_MTZ,1
285563,Hpyl_23S_CLR,1
285562,Hpyl_gyrA_FLO,1
285561,Hpyl_fxrA_MTZ,1
285570,Hpyl_23S_CLR,1
285597,hp1181,1
285596,Hpyl_23S_CLR,1
285595,Hpyl_fxrA_MTZ,1
285594,Hpyl_pbp1_AMX,1
285593,Hpyl_pbp2_AMX,1
285592,Hpyl_rpoB_RIF,1
285591,Hpyl_rdxA_MTZ,1
285590,hp1181,1
285579,Hpyl_pbp1_AMX,1
285588,Hpyl_pbp2_AMX,1
285587,Hpyl_pbp1_AMX,1
285586,Hpyl_fxrA_MTZ,1
285585,Hpyl_rpoB_RIF,1
285584,hp1181,1
285583,Hpyl_rdxA_MTZ,1
285582,Hpyl_23S_CLR,1
285581,Hpyl_rpoB_RIF,1
285580,Hpyl_fxrA_MTZ,1
285589,Hpyl_23S_CLR,1
285539,Hpyl_gyrA_FLO,1
285538,Hpyl_fxrA_MTZ,1
285537,Hpyl_rdxA_MTZ,1
285536,Hpyl_rdxA_MTZ,1
285535,hp1181,1
285534,Hpyl_23S_CLR,1
285533,Hpyl_pbp2_AMX,1
285532,hp1181,1
285560,Hpyl_pbp1_AMX,1
285530,Hpyl_23S_CLR,1
285529,Hpyl_pbp1_AMX,1
285528,Hpyl_pbp2_AMX,1
285527,hp1181,1
285526,Hpyl_23S_CLR,1
285525,Hpyl_pbp2_AMX,1
285524,Hpyl_gyrA_FLO,1
285523,Hpyl_fxrA_MTZ,1
285522,Hpyl_pbp1_AMX,1
285531,Hpyl_rdxA_MTZ,1
285559,Hpyl_pbp2_AMX,1
285558,hp1181,1
285557,Hpyl_rdxA_MTZ,1
285556,Hpyl_23S_CLR,1
285555,Hpyl_rpoB_RIF,1
285554,Hpyl_pbp1_AMX,1
285553,Hpyl_fxrA_MTZ,1
285552,Hpyl_pbp2_AMX,1
285551,Hpyl_rdxA_MTZ,1
285540,Hpyl_pbp1_AMX,1
285549,hp1181,1
285548,Hpyl_23S_CLR,1
285547,Hpyl_pbp1_AMX,1
285546,Hpyl_pbp2_AMX,1
285545,Hpyl_fxrA_MTZ,1
285544,Hpyl_rdxA_MTZ,1
285543,hp1181,1
285542,Hpyl_23S_CLR,1
285541,Hpyl_pbp2_AMX,1
285550,Hpyl_rdxA_MTZ,1
285655,hp1181,1
285654,Hpyl_rdxA_MTZ,1
285653,Hpyl_23S_CLR,1
285652,Hpyl_rpoB_RIF,1
285651,Hpyl_fxrA_MTZ,1
285650,Hpyl_pbp1_AMX,1
285649,Hpyl_pbp2_AMX,1
285648,hp1181,1
285598,Hpyl_rdxA_MTZ,1
285646,Hpyl_23S_CLR,1
285645,Hpyl_rpoB_RIF,1
285644,Hpyl_fxrA_MTZ,1
285643,Hpyl_pbp1_AMX,1
285642,Hpyl_pbp2_AMX,1
285641,hp1181,1
285640,Hpyl_rdxA_MTZ,1
285639,Hpyl_23S_CLR,1
285638,Hpyl_fxrA_MTZ,1
285647,Hpyl_23S_CLR,1
285674,Hpyl_fxrA_MTZ,1
285673,Hpyl_rpoB_RIF,1
285672,Hpyl_gyrA_FLO,1
285671,Hpyl_pbp2_AMX,1
285670,hp1181,1
285669,Hpyl_rdxA_MTZ,1
285668,Hpyl_rdxA_MTZ,1
285667,Hpyl_23S_CLR,1
285656,Hpyl_pbp2_AMX,1
285665,Hpyl_rpoB_RIF,1
285664,Hpyl_pbp1_AMX,1
285663,hp1181,1
285662,Hpyl_rdxA_MTZ,1
285661,Hpyl_23S_CLR,1
285660,Hpyl_23S_CLR,1
285659,Hpyl_pbp1_AMX,1
285658,Hpyl_rpoB_RIF,1
285657,Hpyl_fxrA_MTZ,1
285666,Hpyl_pbp2_AMX,1
285616,hp1181,1
285615,Hpyl_23S_CLR,1
285614,Hpyl_fxrA_MTZ,1
285613,Hpyl_rpoB_RIF,1
285612,Hpyl_pbp1_AMX,1
285611,Hpyl_pbp2_AMX,1
285610,hp1181,1
285609,Hpyl_rdxA_MTZ,1
285637,Hpyl_gyrA_FLO,1
285607,Hpyl_pbp2_AMX,1
285606,Hpyl_pbp1_AMX,1
285605,Hpyl_rdxA_MTZ,1
285604,hp1181,1
285603,Hpyl_23S_CLR,1
285602,Hpyl_fxrA_MTZ,1
285601,Hpyl_pbp1_AMX,1
285600,Hpyl_rpoB_RIF,1
285599,Hpyl_pbp2_AMX,1
285608,Hpyl_23S_CLR,1
285636,Hpyl_pbp1_AMX,1
285635,Hpyl_pbp2_AMX,1
285634,Hpyl_rdxA_MTZ,1
285633,hp1181,1
285632,Hpyl_23S_CLR,1
285631,Hpyl_pbp3_AMX,1
285630,Hpyl_pbp2_AMX,1
285629,Hpyl_pbp1_AMX,1
285628,hp1181,1
285617,Hpyl_rdxA_MTZ,1
285626,Hpyl_23S_CLR,1
285625,Hpyl_rpoB_RIF,1
285624,Hpyl_pbp1_AMX,1
285623,Hpyl_pbp2_AMX,1
285622,Hpyl_rdxA_MTZ,1
285621,hp1181,1
285620,Hpyl_23S_CLR,1
285619,Hpyl_pbp2_AMX,1
285618,Hpyl_pbp1_AMX,1
285627,Hpyl_rdxA_MTZ,1
285424,hp1181,1
285423,Hpyl_23S_CLR,1
285422,Hpyl_pbp2_AMX,1
285421,Hpyl_rpoB_RIF,1
285420,Hpyl_gyrA_FLO,1
285419,Hpyl_pbp1_AMX,1
285418,Hpyl_fxrA_MTZ,1
285417,hp1181,1
285521,hp1181,1
285415,Hpyl_23S_CLR,1
285414,Hpyl_rpoB_RIF,1
285413,Hpyl_fxrA_MTZ,1
285412,Hpyl_pbp2_AMX,1
285411,Hpyl_pbp1_AMX,1
285410,Hpyl_rdxA_MTZ,1
285409,hp1181,1
285408,Hpyl_23S_CLR,1
285407,Hpyl_pbp2_AMX,1
285416,Hpyl_rdxA_MTZ,1
285443,Hpyl_pbp1_AMX,1
285442,Hpyl_rpoB_RIF,1
285441,Hpyl_pbp2_AMX,1
285440,Hpyl_rdxA_MTZ,1
285439,hp1181,1
285438,Hpyl_rdxA_MTZ,1
285437,Hpyl_23S_CLR,1
285436,Hpyl_pbp3_AMX,1
285425,Hpyl_rdxA_MTZ,1
285434,Hpyl_pbp1_AMX,1
285433,Hpyl_rdxA_MTZ,1
285432,hp1181,1
285431,Hpyl_23S_CLR,1
285430,Hpyl_pbp2_AMX,1
285429,Hpyl_rpoB_RIF,1
285428,Hpyl_fxrA_MTZ,1
285427,Hpyl_rpoB_RIF,1
285426,Hpyl_pbp1_AMX,1
285435,Hpyl_pbp2_AMX,1
285385,Hpyl_pbp1_AMX,1
285384,Hpyl_rpoB_RIF,1
285383,Hpyl_rdxA_MTZ,1
285382,hp1181,1
285381,Hpyl_23S_CLR,1
285380,Hpyl_pbp1_AMX,1
285379,Hpyl_pbp2_AMX,1
285378,Hpyl_rdxA_MTZ,1
285406,Hpyl_fxrA_MTZ,1
285376,hp1181,1
285375,Hpyl_pbp1_AMX,1
285374,Hpyl_fxrA_MTZ,1
285373,Hpyl_gyrA_FLO,1
285372,Hpyl_rpoB_RIF,1
285371,Hpyl_pbp2_AMX,1
285370,hp1181,1
285369,Hpyl_rdxA_MTZ,1
285368,Hpyl_23S_CLR,1
285377,Hpyl_rdxA_MTZ,1
285405,Hpyl_pbp1_AMX,1
285404,Hpyl_rpoB_RIF,1
285403,Hpyl_rdxA_MTZ,1
285402,Hpyl_rdxA_MTZ,1
285401,hp1181,1
285400,Hpyl_23S_CLR,1
285399,Hpyl_pbp3_AMX,1
285398,Hpyl_pbp2_AMX,1
285397,Hpyl_pbp1_AMX,1
285386,Hpyl_pbp2_AMX,1
285395,Hpyl_rdxA_MTZ,1
285394,Hpyl_23S_CLR,1
285393,Hpyl_rpoB_RIF,1
285392,Hpyl_pbp2_AMX,1
285391,Hpyl_fxrA_MTZ,1
285390,Hpyl_pbp1_AMX,1
285389,Hpyl_rdxA_MTZ,1
285388,hp1181,1
285387,Hpyl_23S_CLR,1
285396,hp1181,1
285501,Hpyl_23S_CLR,1
285500,Hpyl_pbp1_AMX,1
285499,Hpyl_pbp2_AMX,1
285498,Hpyl_pbp3_AMX,1
285497,hp1181,1
285496,Hpyl_rdxA_MTZ,1
285495,Hpyl_23S_CLR,1
285494,Hpyl_23S_CLR,1
285444,Hpyl_gyrA_FLO,1
285492,Hpyl_pbp2_AMX,1
285491,Hpyl_pbp3_AMX,1
285490,hp1181,1
285489,Hpyl_rdxA_MTZ,1
285488,Hpyl_23S_CLR,1
285487,Hpyl_pbp2_AMX,1
285486,Hpyl_rpoB_RIF,1
285485,Hpyl_fxrA_MTZ,1
285484,Hpyl_pbp1_AMX,1
285493,Hpyl_pbp1_AMX,1
285520,Hpyl_23S_CLR,1
285519,Hpyl_pbp2_AMX,1
285518,Hpyl_rpoB_RIF,1
285517,Hpyl_fxrA_MTZ,1
285516,Hpyl_pbp1_AMX,1
285515,Hpyl_rdxA_MTZ,1
285514,hp1181,1
285513,Hpyl_23S_CLR,1
285502,Hpyl_rdxA_MTZ,1
285511,Hpyl_pbp2_AMX,1
285510,Hpyl_rdxA_MTZ,1
285509,hp1181,1
285508,Hpyl_23S_CLR,1
285507,Hpyl_23S_CLR,1
285506,Hpyl_rpoB_RIF,1
285505,Hpyl_pbp1_AMX,1
285504,Hpyl_pbp2_AMX,1
285503,hp1181,1
285512,Hpyl_pbp1_AMX,1
285462,Hpyl_rdxA_MTZ,1
285461,hp1181,1
285460,Hpyl_23S_CLR,1
285459,Hpyl_gyrA_FLO,1
285458,Hpyl_fxrA_MTZ,1
285457,Hpyl_pbp1_AMX,1
285456,Hpyl_pbp2_AMX,1
285455,Hpyl_rpoB_RIF,1
285483,hp1181,1
285453,hp1181,1
285452,Hpyl_23S_CLR,1
285451,Hpyl_rpoB_RIF,1
285450,Hpyl_fxrA_MTZ,1
285449,Hpyl_pbp1_AMX,1
285448,Hpyl_pbp2_AMX,1
285447,hp1181,1
285446,Hpyl_rdxA_MTZ,1
285445,Hpyl_23S_CLR,1
285454,Hpyl_rdxA_MTZ,1
285482,Hpyl_rdxA_MTZ,1
285481,Hpyl_rdxA_MTZ,1
285480,Hpyl_23S_CLR,1
285479,Hpyl_pbp2_AMX,1
285478,Hpyl_rpoB_RIF,1
285477,Hpyl_fxrA_MTZ,1
285476,Hpyl_pbp1_AMX,1
285475,Hpyl_rdxA_MTZ,1
285474,hp1181,1
285463,Hpyl_gyrA_FLO,1
285472,Hpyl_rpoB_RIF,1
285471,Hpyl_pbp2_AMX,1
285470,Hpyl_pbp1_AMX,1
285469,Hpyl_rdxA_MTZ,1
285468,hp1181,1
285467,Hpyl_23S_CLR,1
285466,Hpyl_pbp2_AMX,1
285465,Hpyl_rpoB_RIF,1
285464,Hpyl_pbp1_AMX,1
285473,Hpyl_23S_CLR,1
285887,Hpyl_23S_CLR,1
285886,Hpyl_rpoB_RIF,1
285885,Hpyl_fxrA_MTZ,1
285884,Hpyl_pbp1_AMX,1
285883,Hpyl_pbp2_AMX,1
285882,hp1181,1
285881,Hpyl_rdxA_MTZ,1
285880,Hpyl_23S_CLR,1
285675,Hpyl_pbp1_AMX,1
285878,Hpyl_fxrA_MTZ,1
285877,Hpyl_pbp1_AMX,1
285876,Hpyl_pbp2_AMX,1
285875,Hpyl_rdxA_MTZ,1
285874,hp1181,1
285873,Hpyl_23S_CLR,1
285872,Hpyl_rpoB_RIF,1
285871,Hpyl_pbp2_AMX,1
285870,Hpyl_pbp1_AMX,1
285879,Hpyl_rpoB_RIF,1
285906,Hpyl_pbp3_AMX,1
285905,Hpyl_pbp2_AMX,1
285904,Hpyl_fxrA_MTZ,1
285903,Hpyl_pbp1_AMX,1
285902,Hpyl_rdxA_MTZ,1
285901,hp1181,1
285900,Hpyl_23S_CLR,1
285899,Hpyl_fxrA_MTZ,1
285888,hp1181,1
285897,Hpyl_pbp1_AMX,1
285896,Hpyl_rpoB_RIF,1
285895,Hpyl_rdxA_MTZ,1
285894,hp1181,1
285893,Hpyl_23S_CLR,1
285892,Hpyl_pbp2_AMX,1
285891,Hpyl_rpoB_RIF,1
285890,Hpyl_pbp1_AMX,1
285889,Hpyl_rdxA_MTZ,1
285898,Hpyl_pbp2_AMX,1
285848,hp1181,1
285847,Hpyl_23S_CLR,1
285846,Hpyl_gyrA_FLO,1
285845,Hpyl_fxrA_MTZ,1
285844,Hpyl_pbp1_AMX,1
285843,Hpyl_pbp2_AMX,1
285842,Hpyl_rdxA_MTZ,1
285841,hp1181,1
285869,Hpyl_fxrA_MTZ,1
285839,Hpyl_fxrA_MTZ,1
285838,Hpyl_pbp1_AMX,1
285837,Hpyl_rpoB_RIF,1
285836,Hpyl_pbp2_AMX,1
285835,hp1181,1
285834,Hpyl_23S_CLR,1
285833,Hpyl_pbp2_AMX,1
285832,Hpyl_fxrA_MTZ,1
285831,Hpyl_rpoB_RIF,1
285840,Hpyl_23S_CLR,1
285868,Hpyl_rdxA_MTZ,1
285867,hp1181,1
285866,Hpyl_23S_CLR,1
285865,Hpyl_pbp1_AMX,1
285864,Hpyl_pbp2_AMX,1
285863,Hpyl_gyrA_FLO,1
285862,Hpyl_rpoB_RIF,1
285861,hp1181,1
285860,Hpyl_23S_CLR,1
285849,Hpyl_pbp2_AMX,1
285858,Hpyl_pbp2_AMX,1
285857,hp1181,1
285856,Hpyl_rdxA_MTZ,1
285855,Hpyl_rdxA_MTZ,1
285854,Hpyl_23S_CLR,1
285853,Hpyl_rpoB_RIF,1
285852,Hpyl_gyrA_FLO,1
285851,Hpyl_pbp1_AMX,1
285850,Hpyl_fxrA_MTZ,1
285859,Hpyl_pbp1_AMX,1
285964,Hpyl_pbp2_AMX,1
285963,Hpyl_rdxA_MTZ,1
285962,hp1181,1
285961,Hpyl_23S_CLR,1
285960,Hpyl_pbp1_AMX,1
285959,Hpyl_pbp2_AMX,1
285958,Hpyl_rpoB_RIF,1
285957,hp1181,1
285907,Hpyl_23S_CLR,1
285955,Hpyl_23S_CLR,1
285954,Hpyl_pbp2_AMX,1
285953,Hpyl_pbp1_AMX,1
285952,Hpyl_fxrA_MTZ,1
285951,Hpyl_rpoB_RIF,1
285950,Hpyl_rdxA_MTZ,1
285949,hp1181,1
285948,Hpyl_gyrA_FLO,1
285947,Hpyl_pbp1_AMX,1
285956,Hpyl_rdxA_MTZ,1
285983,Hpyl_pbp2_AMX,1
285982,hp1181,1
285981,Hpyl_rdxA_MTZ,1
285980,Hpyl_23S_CLR,1
285979,Hpyl_rpoB_RIF,1
285978,Hpyl_pbp1_AMX,1
285977,Hpyl_fxrA_MTZ,1
285976,Hpyl_pbp2_AMX,1
285965,Hpyl_pbp1_AMX,1
285974,Hpyl_rdxA_MTZ,1
285973,Hpyl_23S_CLR,1
285972,Hpyl_gyrA_FLO,1
285971,Hpyl_pbp1_AMX,1
285970,Hpyl_pbp2_AMX,1
285969,hp1181,1
285968,Hpyl_rdxA_MTZ,1
285967,Hpyl_fxrA_MTZ,1
285966,Hpyl_23S_CLR,1
285975,hp1181,1
285925,Hpyl_rpoB_RIF,1
285924,Hpyl_pbp1_AMX,1
285923,Hpyl_fxrA_MTZ,1
285922,hp1181,1
285921,Hpyl_rdxA_MTZ,1
285920,Hpyl_23S_CLR,1
285919,Hpyl_pbp2_AMX,1
285918,Hpyl_pbp1_AMX,1
285946,Hpyl_pbp2_AMX,1
285916,Hpyl_rdxA_MTZ,1
285915,hp1181,1
285914,Hpyl_23S_CLR,1
285913,Hpyl_rpoB_RIF,1
285912,Hpyl_pbp1_AMX,1
285911,Hpyl_pbp2_AMX,1
285910,Hpyl_fxrA_MTZ,1
285909,hp1181,1
285908,Hpyl_rdxA_MTZ,1
285917,Hpyl_rpoB_RIF,1
285945,hp1181,1
285944,hp1181,1
285943,Hpyl_23S_CLR,1
285942,Hpyl_rpoB_RIF,1
285941,Hpyl_pbp2_AMX,1
285940,Hpyl_pbp1_AMX,1
285939,Hpyl_fxrA_MTZ,1
285938,hp1181,1
285937,Hpyl_rdxA_MTZ,1
285926,Hpyl_pbp2_AMX,1
285935,Hpyl_pbp1_AMX,1
285934,Hpyl_pbp3_AMX,1
285933,Hpyl_pbp2_AMX,1
285932,hp1181,1
285931,Hpyl_rdxA_MTZ,1
285930,Hpyl_23S_CLR,1
285929,Hpyl_rpoB_RIF,1
285928,Hpyl_pbp1_AMX,1
285927,Hpyl_23S_CLR,1
285936,Hpyl_23S_CLR,1
285732,APH(3')-IIIa,1
285731,Hpyl_23S_CLR,1
285730,Hpyl_pbp2_AMX,1
285729,Hpyl_pbp1_AMX,1
285728,hp1181,1
285727,Hpyl_rdxA_MTZ,1
285726,Hpyl_23S_CLR,1
285725,Hpyl_pbp3_AMX,1
285830,Hpyl_pbp1_AMX,1
285723,Hpyl_pbp1_AMX,1
285722,Hpyl_gyrA_FLO,1
285721,hp1181,1
285720,Hpyl_23S_CLR,1
285719,Hpyl_pbp3_AMX,1
285718,Hpyl_pbp2_AMX,1
285717,Hpyl_pbp1_AMX,1
285716,Hpyl_rdxA_MTZ,1
285715,hp1181,1
285724,Hpyl_pbp2_AMX,1
285751,hp1181,1
285750,Hpyl_rdxA_MTZ,1
285749,Hpyl_23S_CLR,1
285748,Hpyl_pbp1_AMX,1
285747,Hpyl_fxrA_MTZ,1
285746,Hpyl_rpoB_RIF,1
285745,Hpyl_pbp2_AMX,1
285744,hp1181,1
285733,hp1181,1
285742,Hpyl_rpoB_RIF,1
285741,Hpyl_pbp1_AMX,1
285740,Hpyl_rdxA_MTZ,1
285739,Hpyl_23S_CLR,1
285738,Hpyl_pbp2_AMX,1
285737,Hpyl_rpoB_RIF,1
285736,Hpyl_pbp1_AMX,1
285735,Hpyl_fxrA_MTZ,1
285734,Hpyl_rdxA_MTZ,1
285743,Hpyl_rdxA_MTZ,1
285693,Hpyl_pbp2_AMX,1
285692,hp1181,1
285691,Hpyl_rdxA_MTZ,1
285690,Hpyl_23S_CLR,1
285689,Hpyl_rpoB_RIF,1
285688,Hpyl_pbp1_AMX,1
285687,Hpyl_pbp2_AMX,1
285686,Hpyl_rdxA_MTZ,1
285714,Hpyl_23S_CLR,1
285684,Hpyl_23S_CLR,1
285683,Hpyl_gyrA_FLO,1
285682,Hpyl_pbp1_AMX,1
285681,Hpyl_fxrA_MTZ,1
285680,Hpyl_rpoB_RIF,1
285679,Hpyl_pbp2_AMX,1
285678,Hpyl_rdxA_MTZ,1
285677,hp1181,1
285676,Hpyl_23S_CLR,1
285685,hp1181,1
285713,Hpyl_pbp1_AMX,1
285712,Hpyl_pbp2_AMX,1
285711,Hpyl_rdxA_MTZ,1
285710,hp1181,1
285709,Hpyl_23S_CLR,1
285708,Hpyl_rpoB_RIF,1
285707,Hpyl_pbp1_AMX,1
285706,Hpyl_pbp2_AMX,1
285705,hp1181,1
285694,Hpyl_fxrA_MTZ,1
285703,Hpyl_23S_CLR,1
285702,Hpyl_pbp1_AMX,1
285701,Hpyl_gyrA_FLO,1
285700,Hpyl_pbp2_AMX,1
285699,Hpyl_pbp3_AMX,1
285698,Hpyl_rdxA_MTZ,1
285697,hp1181,1
285696,Hpyl_23S_CLR,1
285695,Hpyl_pbp1_AMX,1
285704,Hpyl_rdxA_MTZ,1
285809,Hpyl_fxrA_MTZ,1
285808,Hpyl_pbp1_AMX,1
285807,hp1181,1
285806,Hpyl_rdxA_MTZ,1
285805,Hpyl_23S_CLR,1
285804,Hpyl_pbp1_AMX,1
285803,Hpyl_gyrA_FLO,1
285802,Hpyl_pbp2_AMX,1
285752,Hpyl_gyrA_FLO,1
285800,Hpyl_rdxA_MTZ,1
285799,hp1181,1
285798,Hpyl_23S_CLR,1
285797,Hpyl_fxrA_MTZ,1
285796,Hpyl_gyrA_FLO,1
285795,Hpyl_rpoB_RIF,1
285794,Hpyl_pbp1_AMX,1
285793,Hpyl_pbp2_AMX,1
285792,Hpyl_rdxA_MTZ,1
285801,Hpyl_fxrA_MTZ,1
285829,Hpyl_rdxA_MTZ,1
285828,hp1181,1
285827,Hpyl_rdxA_MTZ,1
285826,Hpyl_rdxA_MTZ,1
285825,Hpyl_23S_CLR,1
285824,Hpyl_pbp2_AMX,1
285823,Hpyl_pbp3_AMX,1
285822,Hpyl_pbp1_AMX,1
285821,Hpyl_rdxA_MTZ,1
285810,Hpyl_rpoB_RIF,1
285819,Hpyl_23S_CLR,1
285818,Hpyl_23S_CLR,1
285817,Hpyl_pbp2_AMX,1
285816,Hpyl_rpoB_RIF,1
285815,Hpyl_pbp1_AMX,1
285814,Hpyl_rdxA_MTZ,1
285813,hp1181,1
285812,Hpyl_23S_CLR,1
285811,Hpyl_pbp2_AMX,1
285820,hp1181,1
285770,Hpyl_rdxA_MTZ,1
285769,Hpyl_23S_CLR,1
285768,Hpyl_rpoB_RIF,1
285767,Hpyl_fxrA_MTZ,1
285766,Hpyl_pbp1_AMX,1
285765,Hpyl_pbp2_AMX,1
285764,hp1181,1
285763,Hpyl_rdxA_MTZ,1
285791,hp1181,1
285761,Hpyl_pbp1_AMX,1
285760,Hpyl_pbp2_AMX,1
285759,hp1181,1
285758,Hpyl_rdxA_MTZ,1
285757,Hpyl_23S_CLR,1
285756,Hpyl_rpoB_RIF,1
285755,Hpyl_pbp1_AMX,1
285754,Hpyl_fxrA_MTZ,1
285753,Hpyl_pbp2_AMX,1
285762,Hpyl_23S_CLR,1
285790,Hpyl_23S_CLR,1
285789,Hpyl_pbp1_AMX,1
285788,Hpyl_pbp2_AMX,1
285787,Hpyl_fxrA_MTZ,1
285786,Hpyl_gyrA_FLO,1
285785,hp1181,1
285784,Hpyl_rdxA_MTZ,1
285783,Hpyl_23S_CLR,1
285782,Hpyl_pbp1_AMX,1
285771,hp1181,1
285780,Hpyl_rpoB_RIF,1
285779,Hpyl_pbp2_AMX,1
285778,hp1181,1
285777,Hpyl_rdxA_MTZ,1
285776,Hpyl_23S_CLR,1
285775,Hpyl_rpoB_RIF,1
285774,Hpyl_pbp2_AMX,1
285773,Hpyl_fxrA_MTZ,1
285772,Hpyl_pbp1_AMX,1
285781,Hpyl_fxrA_MTZ,1
284961,Hpyl_23S_CLR,1
284960,Hpyl_pbp2_AMX,1
284959,Hpyl_gyrA_FLO,1
284958,Hpyl_pbp1_AMX,1
284957,hp1181,1
284956,Hpyl_rdxA_MTZ,1
284955,Hpyl_23S_CLR,1
284954,Hpyl_pbp2_AMX,1
285367,Hpyl_pbp2_AMX,1
284952,Hpyl_pbp1_AMX,1
284951,Hpyl_fxrA_MTZ,1
284950,hp1181,1
284949,Hpyl_rdxA_MTZ,1
284948,Hpyl_23S_CLR,1
284947,Hpyl_pbp1_AMX,1
284946,Hpyl_rpoB_RIF,1
284945,Hpyl_pbp2_AMX,1
284944,Hpyl_rdxA_MTZ,1
284953,Hpyl_rpoB_RIF,1
284980,Hpyl_fxrA_MTZ,1
284979,Hpyl_pbp1_AMX,1
284978,Hpyl_pbp2_AMX,1
284977,hp1181,1
284976,Hpyl_rdxA_MTZ,1
284975,Hpyl_23S_CLR,1
284974,Hpyl_pbp2_AMX,1
284973,Hpyl_pbp3_AMX,1
284962,Hpyl_rdxA_MTZ,1
284971,Hpyl_rpoB_RIF,1
284970,Hpyl_rdxA_MTZ,1
284969,hp1181,1
284968,hp1181,1
284967,Hpyl_23S_CLR,1
284966,Hpyl_pbp1_AMX,1
284965,Hpyl_pbp2_AMX,1
284964,Hpyl_rpoB_RIF,1
284963,hp1181,1
284972,Hpyl_pbp1_AMX,1
284922,Hpyl_rpoB_RIF,1
284921,Hpyl_pbp1_AMX,1
284920,Hpyl_pbp2_AMX,1
284919,Hpyl_pbp3_AMX,1
284918,hp1181,1
284917,Hpyl_rdxA_MTZ,1
284916,Hpyl_pbp1_AMX,1
284915,Hpyl_pbp2_AMX,1
284943,hp1181,1
284913,Hpyl_rdxA_MTZ,1
284912,Hpyl_23S_CLR,1
284911,Hpyl_pbp1_AMX,1
284910,Hpyl_pbp2_AMX,1
284909,hp1181,1
284908,Hpyl_rdxA_MTZ,1
284907,Hpyl_23S_CLR,1
284906,Hpyl_pbp1_AMX,1
284905,Hpyl_fxrA_MTZ,1
284914,hp1181,1
284942,Hpyl_23S_CLR,1
284941,Hpyl_gyrA_FLO,1
284940,Hpyl_pbp3_AMX,1
284939,Hpyl_pbp2_AMX,1
284938,Hpyl_fxrA_MTZ,1
284937,Hpyl_pbp1_AMX,1
284936,Hpyl_rdxA_MTZ,1
284935,hp1181,1
284934,Hpyl_pbp2_AMX,1
284923,Hpyl_fxrA_MTZ,1
284932,hp1181,1
284931,Hpyl_23S_CLR,1
284930,Hpyl_fxrA_MTZ,1
284929,Hpyl_pbp1_AMX,1
284928,Hpyl_rpoB_RIF,1
284927,Hpyl_pbp2_AMX,1
284926,Hpyl_rdxA_MTZ,1
284925,hp1181,1
284924,Hpyl_23S_CLR,1
284933,Hpyl_pbp1_AMX,1
285038,Hpyl_rpoB_RIF,1
285037,Hpyl_pbp2_AMX,1
285036,Hpyl_fxrA_MTZ,1
285035,Hpyl_pbp1_AMX,1
285034,hp1181,1
285033,Hpyl_rdxA_MTZ,1
285032,Hpyl_23S_CLR,1
285031,Hpyl_rpoB_RIF,1
284981,Hpyl_23S_CLR,1
285029,Hpyl_fxrA_MTZ,1
285028,Hpyl_pbp3_AMX,1
285027,Hpyl_pbp2_AMX,1
285026,Hpyl_rdxA_MTZ,1
285025,hp1181,1
285024,Hpyl_23S_CLR,1
285023,Hpyl_pbp1_AMX,1
285022,Hpyl_pbp2_AMX,1
285021,Hpyl_fxrA_MTZ,1
285030,Hpyl_pbp1_AMX,1
285057,Hpyl_pbp1_AMX,1
285056,hp1181,1
285055,Hpyl_rdxA_MTZ,1
285054,Hpyl_23S_CLR,1
285053,Hpyl_rpoB_RIF,1
285052,Hpyl_pbp1_AMX,1
285051,Hpyl_fxrA_MTZ,1
285050,Hpyl_pbp2_AMX,1
285039,Hpyl_23S_CLR,1
285048,Hpyl_rdxA_MTZ,1
285047,Hpyl_23S_CLR,1
285046,Hpyl_fxrA_MTZ,1
285045,Hpyl_pbp2_AMX,1
285044,Hpyl_pbp1_AMX,1
285043,hp1181,1
285042,hp1181,1
285041,hp1181,1
285040,Hpyl_rdxA_MTZ,1
285049,hp1181,1
284999,Hpyl_fxrA_MTZ,1
284998,Hpyl_pbp1_AMX,1
284997,Hpyl_pbp2_AMX,1
